comment_id,user_id,user_name,text,created_at,like_count,reply_count,location,comment_time
5.05075E+15,7441086779,阖絮絮絮絮_,他喵的,Sat Jun 29 23:47:40 +0800 2024,0,0,广东,2024-6-29 23:47
5.05075E+15,6362733307,TF-欣梦想起航0806,为什么要删我评？ 倒闭吧@种下一个未来2024,Sat Jun 29 23:47:31 +0800 2024,0,0,广东,2024-6-29 23:47
5.05075E+15,6174246960,我的小熊不见啦X,外包出去是不用审核的吗，话都让你说出来，给鹿晗道歉！！！,Sat Jun 29 23:47:22 +0800 2024,0,0,陕西,2024-6-29 23:47
5.05075E+15,5188845268,吃糖的西瓜_,才第一场，能不能好好弄完四场啊,Sat Jun 29 23:46:48 +0800 2024,0,0,浙江,2024-6-29 23:46
5.05075E+15,7744675458,炸毛张er,道歉就够？能不能不要再冷处理了，把这些事推给禾伙人来背？,Sat Jun 29 23:46:41 +0800 2024,0,0,福建,2024-6-29 23:46
5.05075E+15,7927791047,姐就是最diao的,不是 你们怎么做事啊 钱你就收的快,Sat Jun 29 23:46:35 +0800 2024,0,0,广东,2024-6-29 23:46
5.05075E+15,7413282552,iam777-,给鹿晗道歉！！！,Sat Jun 29 23:46:35 +0800 2024,0,0,甘肃,2024-6-29 23:46
5.05075E+15,7255423754,椿6-Chun,禾伙人支持鹿晗粉丝维权,Sat Jun 29 23:45:27 +0800 2024,0,0,山西,2024-6-29 23:45
5.05075E+15,6971699463,晩星耶,要郑重道歉！付版权费啊 抄袭就是抄袭！！！@种下一个未来2024,Sat Jun 29 23:44:42 +0800 2024,0,0,黑龙江,2024-6-29 23:44
5.05075E+15,7831221265,顺杯乌梅汁,什么叫涉嫌，抄了就是抄了，你在玩什么文字游戏?,Sat Jun 29 23:44:30 +0800 2024,0,0,山西,2024-6-29 23:44
5.05075E+15,6343834806,大到暴雪z,甄嬛传照进现实也是穿了纯元的旧衣了,Sat Jun 29 23:44:06 +0800 2024,0,0,辽宁,2024-6-29 23:44
5.05075E+15,5336852371,左鑫妤,妈的，歉是不好好道的，骂是十个勤天挨的，请你务必给十个勤天，鹿晗，芦苇们道歉好嘛@种下一个未来2024  还有在这里给鹿晗老师，所有的芦苇们道歉@M鹿M @鹿晗工作室,Sat Jun 29 23:44:03 +0800 2024,1,0,青海,2024-6-29 23:44
5.05075E+15,7813544608,7小欣超人7,请向鹿晗道歉！！！！！！！！！,Sat Jun 29 23:43:32 +0800 2024,0,0,湖南,2024-6-29 23:43
5.05075E+15,5764648388,L7_lu,可是他们是甲方，出样片不审核难道不就是他们工作失误吗，出事直接摔锅就行了吗[泣不成声]这样的话你们真的对得起你们自己的“合伙人”，不存在敷衍了事吗，别说什么外包了，只要有个人来就行了吗？ 演唱会不应该是和支持他们的“合伙人”双向奔赴吗？所以只是想挣钱吗[泣不成声],Sat Jun 29 23:43:31 +0800 2024,0,0,广东,2024-6-29 23:43
5.05075E+15,5676088197,星星鹿和鱼,,Sat Jun 29 23:43:30 +0800 2024,0,0,四川,2024-6-29 23:43
5.05075E+15,7813544608,7小欣超人7,外包出去是不审核的 工作是不认真的 钱是你们要赚的 票是给黄牛的 挨骂的只有十个勤天 能不能靠点谱啊 公关是不专业的 澄清也是拖后腿的,Sat Jun 29 23:42:59 +0800 2024,0,0,湖南,2024-6-29 23:42
5.05075E+15,5613777524,夏日的奇遇_,抄袭就是抄袭 无耻！！！,Sat Jun 29 23:42:56 +0800 2024,0,0,广西,2024-6-29 23:42
5.05075E+15,6136620864,请鹿晗帅哥给我签个名,不要抱歉要道歉！,Sat Jun 29 23:42:55 +0800 2024,0,0,广东,2024-6-29 23:42
5.05075E+15,6348749927,在尘世贩卖日落,钱你挣 锅十勤给你背了 好样的,Sat Jun 29 23:42:34 +0800 2024,0,0,江苏,2024-6-29 23:42
5.05075E+15,6283012892,七折的竹马,这都是啥事啊！能不能有点心啊,Sat Jun 29 23:42:32 +0800 2024,0,0,安徽,2024-6-29 23:42
5.05075E+15,7829451987,努力听到现场,早干嘛去了，真想一巴掌扇死你,Sat Jun 29 23:42:31 +0800 2024,0,0,宁夏,2024-6-29 23:42
5.05075E+15,6074087794,努力的超超-,给鹿晗好好道歉赔版权费！！！！！！！！！,Sat Jun 29 23:42:27 +0800 2024,0,0,江苏,2024-6-29 23:42
5.05075E+15,7858151237,头发丝儿味的玫瑰花,第一场演唱会这么搞！你知道多不严谨吗？损失很大的我服了,Sat Jun 29 23:42:26 +0800 2024,0,0,四川,2024-6-29 23:42
5.05075E+15,7831221265,顺杯乌梅汁,怀疑你们是专门蹭的,Sat Jun 29 23:42:12 +0800 2024,0,0,山西,2024-6-29 23:42
5.05075E+15,7739046041,鹿言笙7,就这样就完了？演唱会都用完了，那我还能怀疑你就是蹭热度的，让我们家给你一波热度，你现在不就火了，正常人谁会想到抄鹿哥，真的搞笑,Sat Jun 29 23:42:06 +0800 2024,0,0,广东,2024-6-29 23:42
5.05075E+15,7460459490,奋斗青年小代,蓝天下干啥啥不行，背刺可真能行,Sat Jun 29 23:42:03 +0800 2024,0,0,甘肃,2024-6-29 23:42
5.05075E+15,1815996025,明天一定会暴富的苏夏河,真无语,Sat Jun 29 23:41:59 +0800 2024,0,0,浙江,2024-6-29 23:41
5.05075E+15,6074087794,努力的超超-,给鹿晗道歉！！！！！！！！！！,Sat Jun 29 23:41:55 +0800 2024,0,0,江苏,2024-6-29 23:41
5.05075E+15,5885332419,庆忌28,无语了,Sat Jun 29 23:41:44 +0800 2024,0,0,四川,2024-6-29 23:41
5.05075E+15,5874374696,小_7_七,为什么呀，我没想到十个勤天竟然是以这样的情况和我偶像联系起来的 不要乱来呀，种地吧各位 综艺我还想继续追的呢,Sat Jun 29 23:41:40 +0800 2024,0,0,广东,2024-6-29 23:41
5.05075E+15,7831221265,顺杯乌梅汁,抱歉不等于道歉，一点诚意都没有，更像是甩锅,Sat Jun 29 23:41:39 +0800 2024,0,0,山西,2024-6-29 23:41
5.05075E+15,7696193773,小Tooong同学,烙铁 下次别让我们挡刀 谢谢,Sat Jun 29 23:41:32 +0800 2024,0,0,新疆,2024-6-29 23:41
5.05075E+15,7792713450,茶茶森cc,滚,Sat Jun 29 23:41:31 +0800 2024,0,0,北京,2024-6-29 23:41
5.05075E+15,7460459490,奋斗青年小代,芦苇们@M鹿M 对不起，主办方请付版权费，正式发道歉，真诚道歉,Sat Jun 29 23:41:11 +0800 2024,0,0,甘肃,2024-6-29 23:41
5.05075E+15,7831221265,顺杯乌梅汁,赔版权费,Sat Jun 29 23:41:09 +0800 2024,0,0,山西,2024-6-29 23:41
5.05075E+15,6304281748,适逢祺时,你干不了别干了 整得什么事啊,Sat Jun 29 23:41:07 +0800 2024,0,0,山东,2024-6-29 23:41
5.05075E+15,7772195591,一顿吃不饱呀,@不爱吃饭小椰子: 给鹿晗道歉！！！！！,Sat Jun 29 23:40:57 +0800 2024,0,0,内蒙古,2024-6-29 23:40
5.05075E+15,6776244230,幼儿园没滑梯,已阅 滚,Sat Jun 29 23:40:56 +0800 2024,0,0,黑龙江,2024-6-29 23:40
5.05075E+15,7772195591,一顿吃不饱呀,@鹿晗的小酥肉yo7: 抄袭就是抄袭 还参考 好话都让你说了,Sat Jun 29 23:40:41 +0800 2024,0,0,内蒙古,2024-6-29 23:40
5.05075E+15,5826290580,是鹿晗欧巴呀,欺负我们鹿哥没人吗？真的很委屈，凭什么抄袭啊，脾气好也不是这么被欺负的啊！！！,Sat Jun 29 23:40:35 +0800 2024,0,0,黑龙江,2024-6-29 23:40
5.05075E+15,6348749927,在尘世贩卖日落,道歉为什么没有盖章呢 能不能告这个外包公司我请问呢 道歉不要敷衍了事 认真点 珍惜羽毛,Sat Jun 29 23:40:36 +0800 2024,0,0,江苏,2024-6-29 23:40
5.05075E+15,6486147332,话梅鹿_,真是好好道歉呢，，，，,Sat Jun 29 23:40:31 +0800 2024,0,0,湖南,2024-6-29 23:40
5.05075E+15,5188845268,吃糖的西瓜_,我真服了你们tm妆造也不好好搞，舞台设计有危险，还抄袭了，我真的,Sat Jun 29 23:40:28 +0800 2024,0,0,浙江,2024-6-29 23:40
5.05075E+15,7511730702,蒲桃不淘,抄袭是可耻的，道歉是应该的,Sat Jun 29 23:40:29 +0800 2024,0,0,重庆,2024-6-29 23:40
5.05075E+15,6319411881,-4uoik-7,一句话,Sat Jun 29 23:39:41 +0800 2024,0,0,吉林,2024-6-29 23:39
5.05075E+15,7677872277,想去看你演唱会_,知错就改就行，还是希望贵方严格把关,Sat Jun 29 23:39:33 +0800 2024,0,0,上海,2024-6-29 23:39
5.05075E+15,3881165015,霸总娇妻爱学习,光抱歉了，上嘴唇碰下嘴唇的是，赔偿版权费了吗，天天干不好就别干，芦苇是佛了但不是死了,Sat Jun 29 23:39:25 +0800 2024,0,0,天津,2024-6-29 23:39
5.05075E+15,6318285856,尹老板666,拜托了  别看他们有名气了  就开始想利用他们赚钱了  那个aqy整那死出不是一次两次了  主办方做点人吧,Sat Jun 29 23:39:01 +0800 2024,0,0,湖北,2024-6-29 23:39
5.05075E+15,5679331339,舔包的小可爱吖,又要靠十个勤天圈钱，又不尊重他们，还不尊重鹿晗那方的原创，咋，钱拿去洗钱了？,Sat Jun 29 23:38:47 +0800 2024,1,0,江苏,2024-6-29 23:38
5.05075E+15,5517994504,M陆爱鹿M,见没见过道歉声明？这是参考吗？这就是抄袭，我抄作业都不敢抄这么像的，你怎么敢的呀，以为不用给版权费吗？声明不会就算了对不起总会说吧，抱歉是什么鬼？ 赶紧给鹿晗认真道歉，把版权费结一下,Sat Jun 29 23:37:58 +0800 2024,1,0,新疆,2024-6-29 23:37
5.05075E+15,7746675155,绥禧1823,怎么的，不敢艾特制作方嘛,Sat Jun 29 23:37:54 +0800 2024,0,0,浙江,2024-6-29 23:37
5.05075E+15,5773945188,旧瓶装新9,开局周边售价离谱，现在又弄这种事,Sat Jun 29 23:37:53 +0800 2024,0,0,上海,2024-6-29 23:37
5.05075E+15,5225909052,wuli莹莹呀,您家是没公章吗？,Sat Jun 29 23:37:51 +0800 2024,0,0,湖北,2024-6-29 23:37
5.05075E+15,7904068972,团粉牛逼,天天啥也不管，能干干不能干滚,Sat Jun 29 23:37:40 +0800 2024,0,0,河北,2024-6-29 23:37
5.05075E+15,5302133502,M鹿曼鹿M,呵呵,Sat Jun 29 23:37:35 +0800 2024,1,0,四川,2024-6-29 23:37
5.05075E+15,1884917734,金牌夹心饼干,抄了别人，就轻飘飘一句道歉，终于知道娱乐圈为啥抄袭成风了，反正道歉就完事了，对方还得保持大度，不能扇你俩大耳刮子,Sat Jun 29 23:37:19 +0800 2024,0,0,四川,2024-6-29 23:37
5.05075E+15,5349251440,ONLYLH7_,？我当你在反讽//@这就是派DAY:祝演唱会圆满成功,Sat Jun 29 23:37:12 +0800 2024,0,0,广东,2024-6-29 23:37
5.05075E+15,6625370504,三文-yu,？？？我请问呢？？？有脸承认没脸实际负责是吧！！！,Sat Jun 29 23:37:08 +0800 2024,0,0,福建,2024-6-29 23:37
5.05075E+15,6334456264,仙女味de冉冉,低调性格好不该是一直被欺负，一直不被公平对待的理由！演唱会是粉丝的独家记忆，抄袭他人的演唱会开场及mv内容及舞蹈动作都是对自己对他人对他人粉丝的极不尊重。鹿晗 @十个勤天,Sat Jun 29 23:36:51 +0800 2024,0,0,江苏,2024-6-29 23:36
5.05075E+15,5898304220,阿拿少喝热水,悬着的心终于是死了,Sat Jun 29 23:36:30 +0800 2024,0,0,陕西,2024-6-29 23:36
5.05075E+15,7752823398,阿子橘ZZ,第一次专场搞成这样，我只能说，咱该道歉道歉，该挨骂，就受着。我真没别的话想说。,Sat Jun 29 23:36:10 +0800 2024,0,0,山西,2024-6-29 23:36
5.05075E+15,5691017326,啦啦啦小萌仔,无话可说😶 ,Sat Jun 29 23:36:07 +0800 2024,0,0,山东,2024-6-29 23:36
5.05075E+15,3073326184,闲事局保管员,这是哥几个的首场啊被你们搞成这样，而且你们道歉能不能有点诚意，你们的错被直接算在哥几个头上，背刺可真是被你们玩明白了,Sat Jun 29 23:36:02 +0800 2024,0,0,江西,2024-6-29 23:36
5.05075E+15,6456140987,AILLUJY,鼻子上边的好好看看,Sat Jun 29 23:35:48 +0800 2024,0,0,河南,2024-6-29 23:35
5.05075E+15,5505265357,流年似水物是非,所以退款了吗？,Sat Jun 29 23:35:37 +0800 2024,0,0,浙江,2024-6-29 23:35
5.05075E+15,7367140779,Thebearsinging,你是主办方啊，不是种地吧幕后啊,Sat Jun 29 23:35:29 +0800 2024,0,0,福建,2024-6-29 23:35
5.05075E+15,5892332060,往南边跑_,做事上点心好吗……,Sat Jun 29 23:35:24 +0800 2024,0,0,湖南,2024-6-29 23:35
5.05075E+15,5302133502,M鹿曼鹿M,踢着咱芦苇 算你们踢着棉花啦,Sat Jun 29 23:35:20 +0800 2024,1,0,四川,2024-6-29 23:35
5.05075E+15,5330750330,Buttercanfly_,无语,Sat Jun 29 23:35:12 +0800 2024,0,0,辽宁,2024-6-29 23:35
5.05075E+15,7195669776,Lu7H777,被骂是你的命运,Sat Jun 29 23:34:56 +0800 2024,0,0,安徽,2024-6-29 23:34
5.05075E+15,5505265357,流年似水物是非,能不能别祸害十个晴天了啊，求求了,Sat Jun 29 23:34:53 +0800 2024,1,0,浙江,2024-6-29 23:34
5.05075E+15,5949536577,洋辣子本人,哥几个有你们真是倒霉了,Sat Jun 29 23:34:51 +0800 2024,1,0,北京,2024-6-29 23:34
5.05075E+15,1750675807,empty_var,每次挨骂的都是哥几个，你们能用心一点吗！,Sat Jun 29 23:34:45 +0800 2024,1,0,甘肃,2024-6-29 23:34
5.05075E+15,6735408650,m甜甜鹿,抄袭了为什么不敢承认!不要混淆视听，参考和抄袭是两码事。道歉也不认真，向鹿晗道歉,Sat Jun 29 23:34:41 +0800 2024,0,0,江苏,2024-6-29 23:34
5.05075E+15,7799671570,李啊李199007,补补文化课吧，道歉和抱歉都分不清,Sat Jun 29 23:34:36 +0800 2024,2,0,天津,2024-6-29 23:34
5.05075E+15,3240150965,云然之野,能干干不能干滚蛋啊影响观感现场空位这么多真让人心寒,Sat Jun 29 23:34:32 +0800 2024,0,0,浙江,2024-6-29 23:34
5.05075E+15,6474176616,鹿七七七晗,超绝抱歉第一名,Sat Jun 29 23:34:19 +0800 2024,0,0,重庆,2024-6-29 23:34
5.05075E+15,6228751724,Mirari_巡音澎湃,哎哟，非要抄袭我们鹿晗的演唱会？你们是脑袋空空想不出来吗？想不出来开什么演唱会,Sat Jun 29 23:33:40 +0800 2024,0,0,黑龙江,2024-6-29 23:33
5.05075E+15,7425579791,月亮月亮知道嘛,给我告,Sat Jun 29 23:33:22 +0800 2024,0,0,江西,2024-6-29 23:33
5.05075E+15,7425579791,月亮月亮知道嘛,这你不告福建赵客吴钩文化传媒有限公司，你不告挨骂的是他们十个,Sat Jun 29 23:33:11 +0800 2024,2,0,江西,2024-6-29 23:33
5.05075E+15,6856185638,团团菲烊,既然知道要开演唱会就不能把工作做的严谨一些嘛，现在知道出现问题了就来道歉了早干嘛去了,Sat Jun 29 23:33:06 +0800 2024,0,0,四川,2024-6-29 23:33
5.05075E+15,7898109142,禾伙人_杉杉,好好审核 要不然挨骂又是哥几个,Sat Jun 29 23:32:35 +0800 2024,1,0,四川,2024-6-29 23:32
5.05075E+15,7294203780,云亦向鹿,这个道歉就打个字就完事了？真敷衍呢,Sat Jun 29 23:32:34 +0800 2024,0,0,四川,2024-6-29 23:32
5.05075E+15,7795694326,邀云川抚空桑,首先，自信点把“涉嫌”去掉，其次这只是主办方的问题吗？如果是，请发表相应的解决方案，解决方案！解决方案！详细到每一位受到影响的人员，最后，不管什么行业，尊重原创都是最基本的原则。,Sat Jun 29 23:32:33 +0800 2024,0,0,天津,2024-6-29 23:32
5.05075E+15,7463899206,嘎吉sun,致歉写的有点慢了吧，看着也没有多少字啊,Sat Jun 29 23:32:28 +0800 2024,0,0,湖南,2024-6-29 23:32
5.05075E+15,3259530482,殊谷,抱歉的事少干,Sat Jun 29 23:31:24 +0800 2024,0,0,广东,2024-6-29 23:31
5.05075E+15,6147235539,Lu7th-,是抄袭！！！,Sat Jun 29 23:31:18 +0800 2024,0,0,山东,2024-6-29 23:31
5.05075E+15,7514954452,无聊汽泡水,这主办方和shi一样,Sat Jun 29 23:31:17 +0800 2024,0,0,湖南,2024-6-29 23:31
5.05075E+15,2929349213,鹿起伏,话都让你说了，这是参考？以后你的东西我也来都参考参考道歉就大大方方，有点担当，事情发出这个地步才出面，字里行间也敷衍,Sat Jun 29 23:31:01 +0800 2024,0,0,江苏,2024-6-29 23:31
5.05075E+15,6573139263,椰果恰福娃·,对不起的事少做 别让鸽们背锅,Sat Jun 29 23:30:57 +0800 2024,1,0,北京,2024-6-29 23:30
5.05075E+15,6150748969,不如改个名喂,主办方是蓝天下吗 ？？？,Sat Jun 29 23:30:48 +0800 2024,0,0,海南,2024-6-29 23:30
5.05075E+15,7376979557,淡季叶间,背锅的是十个勤天，道歉的是家禾，鹿晗那么用心做出来的设计，就这样被“参考”了，你们主办方是真的厉害，还有请问这种无足轻重的道歉有什么用啊#十个勤天演唱会官方致歉# #十个勤天演唱会疑似抄袭鹿晗#,Sat Jun 29 23:30:28 +0800 2024,1,0,重庆,2024-6-29 23:30
5.05075E+15,7019645536,Dong柚柚,能不能别在关键时刻搞这种东西？能干干，不能干滚蛋,Sat Jun 29 23:30:24 +0800 2024,1,0,新疆,2024-6-29 23:30
5.05075E+15,7864767718,今天巨想睡觉,@滴歪歪D 超绝拖后腿,Sat Jun 29 23:30:23 +0800 2024,0,0,福建,2024-6-29 23:30
5.05075E+15,7324563360,M-想着小鹿-wu,抄袭就是抄袭，什么参考？版权费你交了？,Sat Jun 29 23:30:11 +0800 2024,0,0,吉林,2024-6-29 23:30
5.05075E+15,7513907777,心碎晓彤,就因为你们十个勤天被骂的有多惨你是一点也不知道,Sat Jun 29 23:30:03 +0800 2024,1,0,山东,2024-6-29 23:30
5.05075E+15,7615717844,东日是个卷毛__,怎么有脸说是参考，抄袭就抄袭。别人的心血，你就直接拿来用吗,Sat Jun 29 23:29:43 +0800 2024,0,0,云南,2024-6-29 23:29
5.05075E+15,7873082185,夜的尽头H17,版权费不结一下？,Sat Jun 29 23:29:03 +0800 2024,0,0,山东,2024-6-29 23:29
5.05075E+15,5501053150,开心最重要-橘子,道歉，对不起是你应该做的。对不起鹿晗，对不起芦苇姐姐们，但是请相信十个勤天并不愿意的，是我们的错，我们道歉，对不起,Sat Jun 29 23:29:01 +0800 2024,0,0,浙江,2024-6-29 23:29
5.05075E+15,5224699364,是小晗的田田,版权费给一下道歉有啥用啊。。,Sat Jun 29 23:29:01 +0800 2024,0,0,山西,2024-6-29 23:29
5.05075E+15,5666160390,LUFearless,鹿晗多次往返国内外谈合作一步步走下来花了那么多时间精力的作品你们一句“参考”就完事了，废话少说快给鹿晗写道歉信盖公章赔版权费,Sat Jun 29 23:28:29 +0800 2024,0,0,山东,2024-6-29 23:28
5.05074E+15,6971699463,晩星耶,这个道歉一点都不真诚吧 明明就是抄袭 偏得说是参考 说的咋那么高大上呢 那都一模一样了 你还想说啥 你知道我们鹿晗费了多少心血设计出来的嘛 怎么敢的呀 你知道嘛 鹿晗设计的每一个时间 乱码 对于我们芦苇而言都是有意义的 啥都不懂还瞎抄袭 我们要郑重的道歉！！！@种下一个未来2024,Sat Jun 29 23:27:19 +0800 2024,1,0,黑龙江,2024-6-29 23:27
5.05074E+15,5531665451,浪漫夏汀,能不能给我也道个歉,Sat Jun 29 23:27:01 +0800 2024,0,0,河南,2024-6-29 23:27
5.05074E+15,5663196195,鹿晗很甜,抄袭说不出口只会说借鉴，麻烦对唯一受害者鹿晗道歉！！！最后请把版权费付一下拒绝白嫖‼️‼️‼️,Sat Jun 29 23:26:51 +0800 2024,0,0,广东,2024-6-29 23:26
5.05074E+15,5980901500,封闭货车penguins,我那几个哥好不容易有专场你到底想让他们怎样,Sat Jun 29 23:26:34 +0800 2024,1,0,广西,2024-6-29 23:26
5.05074E+15,3288888295,CCalmnesss,@十个勤天 @种地吧 你知道就今年上半年，你们后勤团队发生了多少错误吗，该年中总结了吧，能不能反思改正啊，能干干不能干就换人,Sat Jun 29 23:26:28 +0800 2024,0,0,江苏,2024-6-29 23:26
5.05074E+15,5119334467,啊酸角,能不能正常一点 ,Sat Jun 29 23:26:15 +0800 2024,0,0,山东,2024-6-29 23:26
5.05074E+15,7356684471,叶响知鹿过LH,尊重原创请给鹿晗道歉！再问问十个粉，打脸疼不？//@勇哥的光芒V:所以是承认了？演唱会是粉丝的独家记忆，抄袭他人的演唱会开场是对自己对他人对他人粉丝的极不尊重。鹿晗三巡是他本人多次出国，请国外专业的团队用心打造的，是他的心血和努力。希望贵司知错就改，严格把关，不要再出现类似的错误了！,Sat Jun 29 23:25:53 +0800 2024,0,0,安徽,2024-6-29 23:25
5.05074E+15,7852094673,贰亿-不想学习想种地,你这种下了一个地雷吧？,Sat Jun 29 23:25:48 +0800 2024,0,0,湖北,2024-6-29 23:25
5.05074E+15,7801371916,soo_婷,哥们儿抱歉和道歉两个字需要帮你Baidu一下吗,Sat Jun 29 23:25:46 +0800 2024,0,0,广东,2024-6-29 23:25
5.05074E+15,6972775750,星星挽月wind,追究主办方的重大失误，赔偿所有受害方,Sat Jun 29 23:25:32 +0800 2024,0,0,贵州,2024-6-29 23:25
5.05074E+15,7926932045,M我太想进步了M,接受道歉但事儿你都做了     不原谅。,Sat Jun 29 23:25:07 +0800 2024,0,0,四川,2024-6-29 23:25
5.05074E+15,6495139584,北屿鹿-7,不好意思结一下版权费,Sat Jun 29 23:24:53 +0800 2024,1,0,天津,2024-6-29 23:24
5.05074E+15,3895855236,桔子味的汽水0907,为什么呀！不是为什么呀！这就是你给我们的惊喜啊？我真服了，哥们儿们天天累死累活准备表演！就想给大家一个意义非凡的舞台！你这后腿kuku拖啊！咱道歉声明就郑重点，抄了就是抄了，人家辛辛苦苦准备的让你当ppt模版用了，咱都有错了，就不能好好道个歉，章也没有！干嘛呢！哥们儿们是不是不够累啊！,Sat Jun 29 23:24:52 +0800 2024,0,0,天津,2024-6-29 23:24
5.05074E+15,6972775750,星星挽月wind,你这工作是不是特好干，一个装字走天下,Sat Jun 29 23:24:40 +0800 2024,0,0,贵州,2024-6-29 23:24
5.05074E+15,7843282534,今天我要发大财_,向十个勤天是道歉 向我们鹿晗是抱歉你没事吧，道歉就好好倒，真是挂着羊头卖狗肉，吃了红利，还不想认，还参考，你家参考东西，参考99％啊，无语，,Sat Jun 29 23:24:26 +0800 2024,0,0,山西,2024-6-29 23:24
5.05074E+15,6532358398,u心事记,你们是跟271联手了吧,Sat Jun 29 23:24:24 +0800 2024,0,0,广东,2024-6-29 23:24
5.05074E+15,6972775750,星星挽月wind,在其位不谋其职,Sat Jun 29 23:24:17 +0800 2024,0,0,贵州,2024-6-29 23:24
5.05074E+15,6532358398,u心事记,给别人结版权费行不行，戳一辈子脊梁骨,Sat Jun 29 23:24:12 +0800 2024,0,0,广东,2024-6-29 23:24
5.05074E+15,5972759783,段段段段昀,干不了滚蛋我真服了，第一个演唱会搞成这样,Sat Jun 29 23:24:08 +0800 2024,0,0,浙江,2024-6-29 23:24
5.05074E+15,7403128427,Engra_vE,拒绝偷换概念，抄袭就是抄袭！请认真道歉，还有“版权费”结一下,Sat Jun 29 23:24:05 +0800 2024,0,0,四川,2024-6-29 23:24
5.05074E+15,6610058326,啃猪蹄的老天使,向鹿晗@M鹿M 这种你都打不出来吗？咋的，不会人家制作人道歉啊？,Sat Jun 29 23:24:02 +0800 2024,0,0,甘肃,2024-6-29 23:24
5.05074E+15,7777735104,赵一博zs,真是小刀拉屁股开了眼了，你们能不能快倒闭啊！哥几个累死累活一场，你们就这么搞?不是第一次了吧，你们真是nh事都做了还不承认，版权费会不会给啊！没点诚意，就搁着看着哥几个挨骂！求求你们放过他们吧！有你们他们一辈子也火不了，刚有火的迹象就被背刺！真的活久见了！,Sat Jun 29 23:24:02 +0800 2024,0,0,湖北,2024-6-29 23:24
5.05074E+15,3123879403,看到名字就想换xx,你是种下一个未来，不是葬送一个未来（十个勤天的未来）涨点心吧🙏,Sat Jun 29 23:24:00 +0800 2024,0,0,江苏,2024-6-29 23:24
5.05074E+15,7844959382,慢热的女孩Y,。。。。。没看信息，我错过了一场闹剧？,Sat Jun 29 23:23:57 +0800 2024,0,0,广东,2024-6-29 23:23
5.05074E+15,7005159756,小米饭爱吃ovo,抄袭可耻,Sat Jun 29 23:23:40 +0800 2024,0,0,贵州,2024-6-29 23:23
5.05074E+15,7766088516,今天也很心动0-O,你干啥的啊,Sat Jun 29 23:23:39 +0800 2024,0,0,宁夏,2024-6-29 23:23
5.05074E+15,7740263058,鹿露星光,能干干 不能干就滚啊 气死了,Sat Jun 29 23:23:32 +0800 2024,0,0,四川,2024-6-29 23:23
5.05074E+15,5843521162,果粒L就好,,Sat Jun 29 23:22:49 +0800 2024,0,0,湖北,2024-6-29 23:22
5.05074E+15,5995449869,有魔力的锦_Magic,哥几个刚有起色 你就干这种拖后腿的事 我真服了 拿别人的前途名誉当儿戏啊 给他们招黑 给禾伙人招黑 得亏这回鹿晗粉丝发现了 给你点教训 要不然你以后得敷衍成啥 好好动脑子做创意吧 别给他们几个再拖后腿了,Sat Jun 29 23:22:30 +0800 2024,1,0,河南,2024-6-29 23:22
5.05074E+15,7770916162,喜欢吃牛肉干干,祝倒闭！！！抄袭sm！！！给我们（合伙人）道歉有什么用啊！！！请单独给鹿晗道歉！！！给芦苇们道歉！！！请用点心吧！！！@种下一个未来2024,Sat Jun 29 23:22:24 +0800 2024,1,4,湖北,2024-6-29 23:22
5.05074E+15,7862130217,莫名的奇思妙想鸭,去和鹿哥道歉，该赔钱赔钱。,Sat Jun 29 23:22:18 +0800 2024,1,0,山东,2024-6-29 23:22
5.05074E+15,7766491305,abnkal007,人机一个，道歉都不会,Sat Jun 29 23:21:56 +0800 2024,0,0,湖南,2024-6-29 23:21
5.05074E+15,7843282534,今天我要发大财_,像十个勤天是道歉 向我们鹿晗是抱歉你没事吧，道歉就好好倒，真是挂着羊头卖狗肉，吃了红利，还不想认，还参考，你家参考东西，参考99％啊，无语，,Sat Jun 29 23:21:51 +0800 2024,3,0,山西,2024-6-29 23:21
5.05074E+15,6319113638,hhr风摇青玉枝,你真的让人无语,Sat Jun 29 23:21:41 +0800 2024,1,0,安徽,2024-6-29 23:21
5.05074E+15,7827358693,_霸道小橙吱,不是老铁！我的十个鸽们招谁惹谁了啊辛辛苦苦走到现在能开演唱会的这一步 结果毁在你个主办方手上我真服了,Sat Jun 29 23:21:33 +0800 2024,0,0,山东,2024-6-29 23:21
5.05074E+15,3916207337,爱上十勤是我的命我了解,再拖后腿试试呢,Sat Jun 29 23:21:32 +0800 2024,0,0,浙江,2024-6-29 23:21
5.05074E+15,6856329930,玺余xu,拿钱就好好办事,Sat Jun 29 23:20:48 +0800 2024,0,0,河南,2024-6-29 23:20
5.05074E+15,6352024628,A-张鬼鬼,什么叫参考？不能干就别干,Sat Jun 29 23:20:46 +0800 2024,0,0,新疆,2024-6-29 23:20
5.05074E+15,7896675586,黄不拉唧oo,,Sat Jun 29 23:20:36 +0800 2024,0,0,云南,2024-6-29 23:20
5.05074E+15,7853821142,TEN_58,你真的，我服了，十个勤天第一次开巡演诶，你能不能不要搞我们心态啊，真的，求求你了，好好道个歉吧，别到最后💰是你们赚的，🐴是鸽们们背的@种下一个未来2024 你不要想着装4️⃣,Sat Jun 29 23:20:32 +0800 2024,0,0,山东,2024-6-29 23:20
5.05074E+15,7585248208,诺馨nx,演出要顺利啊，十个晴天做大做强,Sat Jun 29 23:20:30 +0800 2024,1,0,江西,2024-6-29 23:20
